Time,header,latitude,longitude,altitude,utm_easting,HDOP,UTC,utm_northing,zone,letter
1675729506.5748029,$GPGGA,42.33895166666666,-71.08474333333334,27.6,328262.2150864076,2.1,2508.0,4689515.571861461,19,T
1675729507.572588,$GPGGA,42.33895166666666,-71.08474333333334,27.6,328262.2150864076,2.1,2509.0,4689515.571861461,19,T
1675729508.5765126,$GPGGA,42.33895166666666,-71.08474500000001,27.5,328262.07778338203,2.1,2510.0,4689515.575227742,19,T
1675729509.5731661,$GPGGA,42.33895166666666,-71.08474500000001,27.5,328262.07778338203,2.1,2511.0,4689515.575227742,19,T
1675729510.5761065,$GPGGA,42.33895166666666,-71.08474500000001,27.4,328262.07778338203,2.0,2512.0,4689515.575227742,19,T
1675729511.5772996,$GPGGA,42.33895166666666,-71.08474500000001,27.3,328262.07778338203,2.0,2513.0,4689515.575227742,19,T
1675729512.5751982,$GPGGA,42.33895166666666,-71.08474500000001,27.3,328262.07778338203,2.0,2514.0,4689515.575227742,19,T
1675729513.5750644,$GPGGA,42.338950000000004,-71.08474500000001,27.2,328262.0732459714,2.0,2515.0,4689515.39015711,19,T
1675729514.5744562,$GPGGA,42.338950000000004,-71.08474500000001,27.2,328262.0732459714,2.0,2516.0,4689515.39015711,19,T
1675729515.5732255,$GPGGA,42.338950000000004,-71.08474500000001,27.1,328262.0732459714,2.1,2517.0,4689515.39015711,19,T
1675729516.5724804,$GPGGA,42.338950000000004,-71.08474500000001,27.1,328262.0732459714,2.1,2518.0,4689515.39015711,19,T
1675729517.5740724,$GPGGA,42.338950000000004,-71.08474500000001,27.0,328262.0732459714,2.1,2519.0,4689515.39015711,19,T
1675729518.573696,$GPGGA,42.338950000000004,-71.08474500000001,27.0,328262.0732459714,2.1,2520.0,4689515.39015711,19,T
1675729519.5782075,$GPGGA,42.338950000000004,-71.08474500000001,26.9,328262.0732459714,2.1,2521.0,4689515.39015711,19,T
1675729520.5739198,$GPGGA,42.338948333333335,-71.08474500000001,26.8,328262.0687085609,2.1,2522.0,4689515.205086476,19,T
1675729521.5740728,$GPGGA,42.338948333333335,-71.08474500000001,26.8,328262.0687085609,2.1,2523.0,4689515.205086476,19,T
1675729522.5741234,$GPGGA,42.338948333333335,-71.08474500000001,26.7,328262.0687085609,2.1,2524.0,4689515.205086476,19,T
1675729523.5742936,$GPGGA,42.338948333333335,-71.08474500000001,26.6,328262.0687085609,3.4,2525.0,4689515.205086476,19,T
1675729524.5739546,$GPGGA,42.338948333333335,-71.08474666666666,26.6,328261.9314055322,3.4,2526.0,4689515.20845276,19,T
1675729525.5736604,$GPGGA,42.338948333333335,-71.08474666666666,26.5,328261.9314055322,3.4,2527.0,4689515.20845276,19,T
1675729526.5745516,$GPGGA,42.338946666666665,-71.08474666666666,26.4,328261.92686811823,3.4,2528.0,4689515.023382126,19,T
1675729527.574881,$GPGGA,42.338946666666665,-71.08474666666666,26.4,328261.92686811823,3.4,2529.0,4689515.023382126,19,T
1675729528.5743656,$GPGGA,42.338946666666665,-71.08474666666666,26.3,328261.92686811823,3.4,2530.0,4689515.023382126,19,T
1675729529.5762093,$GPGGA,42.338946666666665,-71.08474666666666,26.2,328261.92686811823,2.1,2531.0,4689515.023382126,19,T
1675729530.575769,$GPGGA,42.338946666666665,-71.08474666666666,26.2,328261.92686811823,2.1,2532.0,4689515.023382126,19,T
