Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1675728487.9665558,35,1675728487,964982986,,2,/talker,"header: ""$GPGGA""
latitude: 42.3388233333
longitude: -71.0839716667
altitude: 12.5
utm_easting: 328325.43713479774
HDOP: 1.6
UTC: 809.0
utm_northing: 4689499.763124203
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728488.96796,36,1675728488,966048002,,2,/talker,"header: ""$GPGGA""
latitude: 42.338815
longitude: -71.0839816667
altitude: 12.6
utm_easting: 328324.5906363322
HDOP: 1.6
UTC: 810.0
utm_northing: 4689498.857961336
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728489.967132,37,1675728489,965506076,,2,/talker,"header: ""$GPGGA""
latitude: 42.338805
longitude: -71.0839916667
altitude: 12.5
utm_easting: 328323.73960189533
HDOP: 1.6
UTC: 811.0
utm_northing: 4689497.767727943
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728490.96588,38,1675728490,965286970,,2,/talker,"header: ""$GPGGA""
latitude: 42.338795
longitude: -71.084
altitude: 12.4
utm_easting: 328323.0258705586
HDOP: 1.6
UTC: 812.0
utm_northing: 4689496.674129568
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728491.9654424,39,1675728491,964735031,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387883333
longitude: -71.08401
altitude: 12.5
utm_easting: 328322.1839072199
HDOP: 1.6
UTC: 813.0
utm_northing: 4689495.9540375965
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728492.9665813,40,1675728492,965387105,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387816667
longitude: -71.0840233333
altitude: 12.5
utm_easting: 328321.0673369287
HDOP: 1.6
UTC: 814.0
utm_northing: 4689495.240675946
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728493.9665987,41,1675728493,966083049,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387783333
longitude: -71.084035
altitude: 12.5
utm_easting: 328320.09714150813
HDOP: 1.6
UTC: 815.0
utm_northing: 4689494.894090573
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728494.966312,42,1675728494,965758085,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387716667
longitude: -71.0840466667
altitude: 12.4
utm_easting: 328319.1178742408
HDOP: 1.6
UTC: 816.0
utm_northing: 4689494.177364091
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728495.9663033,43,1675728495,965462923,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387666667
longitude: -71.0840583333
altitude: 12.3
utm_easting: 328318.14314266806
HDOP: 1.6
UTC: 817.0
utm_northing: 4689493.645708363
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728496.9669778,44,1675728496,966414928,,2,/talker,"header: ""$GPGGA""
latitude: 42.33876
longitude: -71.08407
altitude: 12.4
utm_easting: 328317.163875018
HDOP: 1.6
UTC: 818.0
utm_northing: 4689492.928982145
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728497.9675722,45,1675728497,967012882,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387533333
longitude: -71.0840816667
altitude: 12.5
utm_easting: 328316.1846071725
HDOP: 1.6
UTC: 819.0
utm_northing: 4689492.212256058
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728498.968102,46,1675728498,966259956,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387483333
longitude: -71.0840916667
altitude: 12.4
utm_easting: 328315.3471785554
HDOP: 1.6
UTC: 820.0
utm_northing: 4689491.677235497
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
1675728499.9681585,47,1675728499,967137098,,2,/talker,"header: ""$GPGGA""
latitude: 42.3387433333
longitude: -71.0841033333
altitude: 12.4
utm_easting: 328314.3724463362
HDOP: 1.6
UTC: 821.0
utm_northing: 4689491.145580276
zone: 19
letter: ""T""",gps_main.py,talker,56,"['/rosout', '/gps_message']"
