Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter,fix_quality
1676486511.2736008,0,1676486511,20000000,GPS1_Frame,42.33893215,-71.08818541666666,36.648,1.0,327978.5967651676,4689520.362640351,184151.2,19,T,1
1676486512.267647,0,1676486512,20000000,GPS1_Frame,42.338922325,-71.08817970833333,36.664,1.0,327979.04023613245,4689519.260100192,184152.2,19,T,1
1676486513.2685106,0,1676486513,20000000,GPS1_Frame,42.33892371666666,-71.08823258666666,24.987,1.0,327974.68781522405,4689519.521613763,184153.2,19,T,1
1676486514.2731318,0,1676486514,20000000,GPS1_Frame,42.33892199666667,-71.08822932333334,25.613,1.0,327974.9519642811,4689519.324018617,184154.2,19,T,1
1676486515.26896,0,1676486515,20000000,GPS1_Frame,42.338911105,-71.08819486,32.017,1.0,327977.76141706994,4689518.044857897,184155.2,19,T,1
1676486516.266938,0,1676486516,20000000,GPS1_Frame,42.338908495,-71.08819886333333,30.848,1.0,327977.42449756095,4689517.763136439,184156.2,19,T,1
1676486517.2665274,0,1676486517,20000000,GPS1_Frame,42.33889088,-71.08814979166667,39.423,1.0,327981.4190798624,4689515.707847852,184157.2,19,T,1
1676486518.2646632,0,1676486518,20000000,GPS1_Frame,42.33896581166667,-71.08825054333333,27.958,1.1,327973.3233057397,4689524.232272969,184158.2,19,T,1
1676486519.2692115,0,1676486519,20000000,GPS1_Frame,42.338974846666666,-71.08825641666667,27.974,1.1,327972.86408867454,4689525.247423857,184159.2,19,T,1
1676486520.2639685,0,1676486520,20000000,GPS1_Frame,42.338881496666666,-71.088231095,19.862,1.1,327974.69556753454,4689514.830385652,184200.2,19,T,1
1676486521.2587578,0,1676486521,20000000,GPS1_Frame,42.33887834,-71.088234185,18.952,1.8,327974.4323991476,4689514.486113342,184201.2,19,T,1
1676486522.258861,0,1676486522,20000000,GPS1_Frame,42.338793205,-71.08815807833334,23.645,1.8,327980.4700582493,4689504.8785458645,184202.2,19,T,1
1676486523.2613418,0,1676486523,20000000,GPS1_Frame,42.338793716666665,-71.08815914333333,23.704,1.8,327980.3837166419,4689504.937517139,184203.2,19,T,1
1676486524.2513225,0,1676486523,20000000,GPS1_Frame,42.338793716666665,-71.08815914333333,23.704,1.8,327980.3837166419,4689504.937517139,184203.2,19,T,1
1676486525.2539294,0,1676486523,20000000,GPS1_Frame,42.338793716666665,-71.08815914333333,23.704,1.8,327980.3837166419,4689504.937517139,184203.2,19,T,1
1676486526.2555141,0,1676486523,20000000,GPS1_Frame,42.338793716666665,-71.08815914333333,23.704,1.8,327980.3837166419,4689504.937517139,184203.2,19,T,1
1676486527.2607856,0,1676486527,20000000,GPS1_Frame,42.338802118333334,-71.08820639166666,15.133,1.3,327976.51421368215,4689505.966046622,184207.2,19,T,1
