Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,VNYMR
1678937281.4394217,3087,1678937281,427300453,imu1_frame,38791,1678937281,1678937281,imu1_frame,0.3763278022295033,-0.21601159219551974,-0.6824907528107257,0.5881519783475335,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00146,-0.001726,0.00057,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.499,-0.266,-9.769,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38791,1678937281,1678937281,imu1_frame,0.242,0.0091,0.5131,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.577,+002.879,+001.545,+00.2420,+00.0091,+00.5131,+00.499,-00.266,-09.769,+00.001460,-00.001726,+00.000576*63
"
1678937281.4873543,3088,1678937281,453289985,imu1_frame,38792,1678937281,1678937281,imu1_frame,0.3766131298335152,-0.21702739104770136,-0.6821708647715307,0.5879664728782535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000719,0.00189,-0.00081,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.496,-0.254,-9.73,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38792,1678937281,1678937281,imu1_frame,0.2448,0.011,0.5198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.579,+002.880,+001.545,+00.2448,+00.0110,+00.5198,+00.496,-00.254,-09.730,+00.000719,+00.001890,-00.000815*6A
"
1678937281.487406,3089,1678937281,477359771,imu1_frame,38793,1678937281,1678937281,imu1_frame,0.37689836875683225,-0.21804271137470693,-0.6818494572408307,0.5877808378172854,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001176,0.0019,0.0004,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.474,-0.259,-9.741,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38793,1678937281,1678937281,imu1_frame,0.243,0.011,0.5153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.581,+002.881,+001.545,+00.2430,+00.0110,+00.5153,+00.474,-00.259,-09.741,+00.001176,+00.001900,+00.000408*63
"
1678937281.5352085,3090,1678937281,502321958,imu1_frame,38794,1678937281,1678937281,imu1_frame,0.3772930005771856,-0.21886893176594907,-0.6812326482217226,0.5879357630046967,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.7e-05,0.001633,-0.00108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.498,-0.251,-9.758,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38794,1678937281,1678937281,imu1_frame,0.243,0.013,0.5186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.583,+002.882,+001.546,+00.2430,+00.0130,+00.5186,+00.498,-00.251,-09.758,+00.000057,+00.001633,-00.001083*65
"
1678937281.5352192,3091,1678937281,527040243,imu1_frame,38795,1678937281,1678937281,imu1_frame,0.3777622377742552,-0.2204124808672805,-0.6810919654820673,0.5872203713645262,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000354,0.002632,-0.00106,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.497,-0.249,-9.736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38795,1678937281,1678937281,imu1_frame,0.242,0.013,0.5153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.586,+002.883,+001.545,+00.2420,+00.0130,+00.5153,+00.497,-00.249,-09.736,-00.000354,+00.002632,-00.001065*69
"
1678937281.5794125,3092,1678937281,552099466,imu1_frame,38796,1678937281,1678937281,imu1_frame,0.37676221440254176,-0.22025262454743816,-0.6815007968566487,0.5874484480039175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000489,-0.00158,0.00056,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.504,-0.246,-9.769,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38796,1678937281,1678937281,imu1_frame,0.2439,0.012,0.5143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.584,+002.884,+001.544,+00.2439,+00.0120,+00.5143,+00.504,-00.246,-09.769,+00.000489,-00.001580,+00.000560*62
"
1678937281.5866933,3093,1678937281,577259302,imu1_frame,38797,1678937281,1678937281,imu1_frame,0.378357953950398,-0.22042016493797817,-0.6810870530745665,0.5868395314780571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000315,0.001234,-0.00039,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.473,-0.263,-9.727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38797,1678937281,1678937281,imu1_frame,0.243,0.013,0.5164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.587,+002.882,+001.545,+00.2430,+00.0130,+00.5164,+00.473,-00.263,-09.727,+00.000315,+00.001234,-00.000391*65
"
1678937281.627467,3094,1678937281,603227615,imu1_frame,38798,1678937281,1678937281,imu1_frame,0.37757021967510634,-0.22055655522592954,-0.6806927915840838,0.5877523786824094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000508,0.002124,-0.00025,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.487,-0.273,-9.717,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38798,1678937281,1678937281,imu1_frame,0.2401,0.0101,0.5174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.586,+002.884,+001.546,+00.2401,+00.0101,+00.5174,+00.487,-00.273,-09.717,+00.000508,+00.002124,-00.000251*6F
"
1678937281.671473,3095,1678937281,627631664,imu1_frame,38799,1678937281,1678937281,imu1_frame,0.3772762963017342,-0.22021618127475057,-0.6808029847705044,0.5879410903153346,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.8e-05,0.000279,-0.00098,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.506,-0.265,-9.692,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38799,1678937281,1678937281,imu1_frame,0.2401,0.0092,0.5164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.585,+002.884,+001.546,+00.2401,+00.0092,+00.5164,+00.506,-00.265,-09.692,+00.000028,+00.000279,-00.000988*64
"
1678937281.6715124,3096,1678937281,652409315,imu1_frame,38800,1678937281,1678937281,imu1_frame,0.37804711733681096,-0.22142618885486273,-0.6807654969053524,0.5870342052945013,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000765,-0.000895,-0.00065,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.492,-0.261,-9.732,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38800,1678937281,1678937281,imu1_frame,0.243,0.0139,0.5186,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.588,+002.884,+001.545,+00.2430,+00.0139,+00.5186,+00.492,-00.261,-09.732,+00.000765,-00.000895,-00.000658*65
"
1678937281.7194526,3097,1678937281,677285432,imu1_frame,38801,1678937281,1678937281,imu1_frame,0.37842101986368437,-0.22181240233138044,-0.6813468932459911,0.5859720138038566,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000934,-0.001346,6e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.465,-0.242,-9.74,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38801,1678937281,1678937281,imu1_frame,0.2411,0.0111,0.5164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.589,+002.883,+001.543,+00.2411,+00.0111,+00.5164,+00.465,-00.242,-09.740,+00.000934,-00.001346,+00.000064*6D
"
1678937281.7194932,3098,1678937281,702453136,imu1_frame,38802,1678937281,1678937281,imu1_frame,0.3784397360150883,-0.22046582539248832,-0.6817785685731601,0.5859660139233094,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000292,-0.00134,-0.00046,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.505,-0.22,-9.746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38802,1678937281,1678937281,imu1_frame,0.242,0.0139,0.5164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.587,+002.881,+001.543,+00.2420,+00.0139,+00.5164,+00.505,-00.220,-09.746,+00.000292,-00.001340,-00.000468*63
"
1678937281.7633972,3099,1678937281,727256536,imu1_frame,38803,1678937281,1678937281,imu1_frame,0.3796202669581587,-0.2211557601384876,-0.6815524479674943,0.5852049584049167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000488,0.000615,0.00113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5,-0.248,-9.723,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38803,1678937281,1678937281,imu1_frame,0.2439,0.0129,0.5165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.590,+002.880,+001.543,+00.2439,+00.0129,+00.5165,+00.500,-00.248,-09.723,+00.000488,+00.000615,+00.001134*60
"
1678937281.763432,3100,1678937281,753126621,imu1_frame,38804,1678937281,1678937281,imu1_frame,0.38031615307957817,-0.22164707153225854,-0.6810384537910369,0.5851656379571843,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001793,-0.003264,-0.00049,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.5,-0.264,-9.732,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38804,1678937281,1678937281,imu1_frame,0.2411,0.0092,0.5142,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.592,+002.880,+001.544,+00.2411,+00.0092,+00.5142,+00.500,-00.264,-09.732,+00.001793,-00.003264,-00.000498*6E
"
1678937281.8072498,3101,1678937281,777291536,imu1_frame,38805,1678937281,1678937281,imu1_frame,0.3785408987419038,-0.22094997895803797,-0.6812699978660719,0.5863097174579976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000233,-0.002196,-0.00085,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.486,-0.26,-9.728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38805,1678937281,1678937281,imu1_frame,0.242,0.0159,0.5153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.588,+002.882,+001.544,+00.2420,+00.0159,+00.5153,+00.486,-00.260,-09.728,+00.000233,-00.002196,-00.000853*69
"
1678937281.851588,3102,1678937281,802280426,imu1_frame,38806,1678937281,1678937281,imu1_frame,0.3791977758218999,-0.222350943891028,-0.6815232072735412,0.5850600161608026,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000102,0.000362,0.00203,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.487,-0.256,-9.742,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38806,1678937281,1678937281,imu1_frame,0.243,0.013,0.5197,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.591,+002.882,+001.542,+00.2430,+00.0130,+00.5197,+00.487,-00.256,-09.742,-00.000102,+00.000362,+00.002031*6B
"
1678937281.851637,3103,1678937281,827151298,imu1_frame,38807,1678937281,1678937281,imu1_frame,0.3800145041983651,-0.2219796015863783,-0.6809326798437089,0.5853586239215142,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001378,0.000611,-0.00041,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.501,-0.274,-9.699,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38807,1678937281,1678937281,imu1_frame,0.243,0.012,0.5164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.592,+002.881,+001.544,+00.2430,+00.0120,+00.5164,+00.501,-00.274,-09.699,+00.001378,+00.000611,-00.000417*65
"
1678937281.8954053,3104,1678937281,852223157,imu1_frame,38808,1678937281,1678937281,imu1_frame,0.38130475988768275,-0.2224777549146712,-0.6804128348115115,0.5849347851503506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000876,-0.001849,-0.00035,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.497,-0.258,-9.78,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38808,1678937281,1678937281,imu1_frame,0.242,0.0168,0.5174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.595,+002.880,+001.545,+00.2420,+00.0168,+00.5174,+00.497,-00.258,-09.780,+00.000876,-00.001849,-00.000357*64
"
1678937281.895445,3105,1678937281,877199649,imu1_frame,38809,1678937281,1678937281,imu1_frame,0.3814857229432196,-0.22300870423779473,-0.680593797867048,0.5844038358272273,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000385,0.002229,-0.00044,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.496,-0.254,-9.738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38809,1678937281,1678937281,imu1_frame,0.242,0.013,0.5153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.596,+002.880,+001.544,+00.2420,+00.0130,+00.5153,+00.496,-00.254,-09.738,+00.000385,+00.002229,-00.000447*68
"
1678937281.9393144,3106,1678937281,902127265,imu1_frame,38810,1678937281,1678937281,imu1_frame,0.3817598605134066,-0.22469360319527287,-0.6800444749258097,0.584218885099403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00036,0.002383,0.00019,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.479,-0.262,-9.736,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38810,1678937281,1678937281,imu1_frame,0.2411,0.0111,0.5164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.599,+002.882,+001.544,+00.2411,+00.0111,+00.5164,+00.479,-00.262,-09.736,+00.000360,+00.002383,+00.000195*6C
"
1678937281.939356,3107,1678937281,927238464,imu1_frame,38811,1678937281,1678937281,imu1_frame,0.3820429197809483,-0.22570547331240076,-0.6797118321447191,0.584030882748971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000909,0.00398,-0.00147,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.495,-0.254,-9.757,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38811,1678937281,1678937281,imu1_frame,0.2411,0.0092,0.5153,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.601,+002.883,+001.544,+00.2411,+00.0092,+00.5153,+00.495,-00.254,-09.757,+00.000909,+00.003980,-00.001478*6D
"
1678937281.9833097,3108,1678937281,952310085,imu1_frame,38812,1678937281,1678937281,imu1_frame,0.38192068397929774,-0.22656811740110108,-0.6797828813729797,0.5836940238843942,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000841,0.001675,-0.00113,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.493,-0.254,-9.749,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38812,1678937281,1678937281,imu1_frame,0.242,0.012,0.5142,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.602,+002.884,+001.543,+00.2420,+00.0120,+00.5142,+00.493,-00.254,-09.749,+00.000841,+00.001675,-00.001134*6A
"
1678937281.9874003,3109,1678937281,977266073,imu1_frame,38813,1678937281,1678937281,imu1_frame,0.3812238073193025,-0.22607886150455092,-0.6803010623742306,0.5837355751076634,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000126,0.000547,-0.0009,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.493,-0.249,-9.733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38813,1678937281,1678937281,imu1_frame,0.2439,0.0129,0.5143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.600,+002.884,+001.542,+00.2439,+00.0129,+00.5143,+00.493,-00.249,-09.733,+00.000126,+00.000547,-00.000909*64
"
1678937282.0313458,3110,1678937282,2131223,imu1_frame,38814,1678937282,1678937282,imu1_frame,0.3809222191633262,-0.2264104391818954,-0.6801934729389484,0.5839292896818931,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001951,-0.001277,-0.00025,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.49,-0.247,-9.728,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38814,1678937282,1678937282,imu1_frame,0.242,0.012,0.5164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.600,+002.885,+001.542,+00.2420,+00.0120,+00.5164,+00.490,-00.247,-09.728,+00.001951,-00.001277,-00.000257*6C
"
1678937282.0792022,3111,1678937282,27148485,imu1_frame,38815,1678937282,1678937282,imu1_frame,0.38179768423197274,-0.2274304742969988,-0.6798530921900179,0.583357249647089,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000359,-0.00204,-0.0005,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.49,-0.236,-9.733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38815,1678937282,1678937282,imu1_frame,0.243,0.0101,0.5154,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.603,+002.885,+001.542,+00.2430,+00.0101,+00.5154,+00.490,-00.236,-09.733,+00.000359,-00.002040,-00.000509*68
"
1678937282.079214,3112,1678937282,52138566,imu1_frame,38816,1678937282,1678937282,imu1_frame,0.3813923649514117,-0.2272812439209432,-0.6802584114705786,0.583208019271034,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000677,0.00219,2e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.523,-0.242,-9.748,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38816,1678937282,1678937282,imu1_frame,0.2439,0.0139,0.5197,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.602,+002.885,+001.541,+00.2439,+00.0139,+00.5197,+00.523,-00.242,-09.748,+00.000677,+00.002190,+00.000028*62
"
1678937282.1273968,3113,1678937282,77113389,imu1_frame,38817,1678937282,1678937282,imu1_frame,0.3806749395569752,-0.2281340777229362,-0.6803339662720693,0.583255627757944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000159,0.002683,0.00046,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.511,-0.242,-9.725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38817,1678937282,1678937282,imu1_frame,0.242,0.0139,0.5164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.602,+002.887,+001.540,+00.2420,+00.0139,+00.5164,+00.511,-00.242,-09.725,+00.000159,+00.002683,+00.000464*6D
"
1678937282.1274405,3114,1678937282,102706909,imu1_frame,38818,1678937282,1678937282,imu1_frame,0.3800811560229173,-0.22812493382436091,-0.6803398765561239,0.5836394278760744,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000913,-0.001488,-0.00033,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.497,-0.262,-9.738,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38818,1678937282,1678937282,imu1_frame,0.2411,0.013,0.5142,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.601,+002.888,+001.540,+00.2411,+00.0130,+00.5142,+00.497,-00.262,-09.738,+00.000913,-00.001488,-00.000333*66
"
1678937282.171407,3115,1678937282,126940250,imu1_frame,38819,1678937282,1678937282,imu1_frame,0.38095618724521396,-0.22914518661600158,-0.6799969239014901,0.5830686497616024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001433,-0.000255,-0.00064,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.475,-0.24,-9.73,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38819,1678937282,1678937282,imu1_frame,0.2401,0.014,0.5163,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.604,+002.888,+001.540,+00.2401,+00.0140,+00.5163,+00.475,-00.240,-09.730,+00.001433,-00.000255,-00.000643*69
"
1678937282.1714451,3116,1678937282,152179241,imu1_frame,38820,1678937282,1678937282,imu1_frame,0.38165393015697724,-0.22963427060114322,-0.6794760100947906,0.5830272129728404,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00113,0.002093,-0.00282,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.492,-0.244,-9.731,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38820,1678937282,1678937282,imu1_frame,0.2429,0.0149,0.5098,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.606,+002.888,+001.541,+00.2429,+00.0149,+00.5098,+00.492,-00.244,-09.731,+00.001130,+00.002093,-00.002823*60
"
1678937282.2154613,3117,1678937282,177843809,imu1_frame,38821,1678937282,1678937282,imu1_frame,0.3819354073355018,-0.23064439608483217,-0.6791365393061995,0.5828396590464021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000763,0.002565,0.00056,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.495,-0.263,-9.727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38821,1678937282,1678937282,imu1_frame,0.242,0.0111,0.5164,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.608,+002.889,+001.541,+00.2420,+00.0111,+00.5164,+00.495,-00.263,-09.727,+00.000763,+00.002565,+00.000569*66
"
1678937282.2155058,3118,1678937282,202910661,imu1_frame,38822,1678937282,1678937282,imu1_frame,0.38235187547727684,-0.23012248451640288,-0.6789546285970746,0.5829848177659649,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00064,0.000569,0.00079,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.498,-0.249,-9.74,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",38822,1678937282,1678937282,imu1_frame,0.243,0.0091,0.5165,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+016.608,+002.888,+001.542,+00.2430,+00.0091,+00.5165,+00.498,-00.249,-09.740,+00.000640,+00.000569,+00.000799*6A
"
