Time,header,latitude,longitude,altitude,utm_easting,HDOP,UTC,utm_northing,zone,letter
1675727518.4299748,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235159.0,4689561.029250456,19,T
1675727519.4294937,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235200.0,4689561.029250456,19,T
1675727520.443412,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235201.0,4689561.029250456,19,T
1675727521.4299567,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235202.0,4689561.029250456,19,T
1675727522.4309037,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235203.0,4689561.029250456,19,T
1675727523.4310997,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235204.0,4689561.029250456,19,T
1675727524.4261847,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235205.0,4689561.029250456,19,T
1675727525.431249,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235206.0,4689561.029250456,19,T
1675727526.4317544,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235207.0,4689561.029250456,19,T
1675727527.4314432,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235208.0,4689561.029250456,19,T
1675727528.431849,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235209.0,4689561.029250456,19,T
1675727529.432523,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235210.0,4689561.029250456,19,T
1675727530.4306438,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235211.0,4689561.029250456,19,T
1675727531.4310584,$GPGGA,42.33932166666667,-71.08690666666666,29.8,328085.0041034728,2.3,235212.0,4689561.029250456,19,T
1675727532.4314682,$GPGGA,42.33932333333334,-71.08690666666666,29.8,328085.0086456256,2.3,235213.0,4689561.214321126,19,T
1675727533.4313989,$GPGGA,42.33932333333334,-71.08690666666666,29.8,328085.0086456256,2.3,235214.0,4689561.214321126,19,T
1675727534.4308343,$GPGGA,42.33932333333334,-71.08690666666666,29.8,328085.0086456256,2.3,235215.0,4689561.214321126,19,T
1675727535.4340122,$GPGGA,42.33932333333334,-71.08690666666666,29.8,328085.0086456256,2.3,235216.0,4689561.214321126,19,T
1675727536.4318695,$GPGGA,42.33932333333334,-71.08690666666666,29.8,328085.0086456256,2.3,235217.0,4689561.214321126,19,T
1675727537.4316769,$GPGGA,42.33932333333334,-71.08690666666666,29.8,328085.0086456256,2.3,235218.0,4689561.214321126,19,T
1675727538.431749,$GPGGA,42.33932333333334,-71.08690666666666,29.8,328085.0086456256,2.3,235219.0,4689561.214321126,19,T
1675727539.4319038,$GPGGA,42.33932333333334,-71.08690666666666,29.8,328085.0086456256,2.3,235220.0,4689561.214321126,19,T
1675727540.4328644,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235221.0,4689561.214321126,19,T
1675727541.4326658,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235222.0,4689561.214321126,19,T
1675727542.4322567,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235223.0,4689561.214321126,19,T
1675727543.4329493,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235224.0,4689561.214321126,19,T
1675727544.433427,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235225.0,4689561.214321126,19,T
1675727545.433058,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235226.0,4689561.214321126,19,T
1675727546.4303799,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235227.0,4689561.214321126,19,T
1675727547.4328752,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235228.0,4689561.214321126,19,T
1675727548.432803,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235229.0,4689561.214321126,19,T
1675727549.432784,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235230.0,4689561.214321126,19,T
1675727550.4331012,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235231.0,4689561.214321126,19,T
1675727551.4326193,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235232.0,4689561.214321126,19,T
1675727552.4325938,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235233.0,4689561.214321126,19,T
1675727553.4728193,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235234.0,4689561.214321126,19,T
1675727554.4327478,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235235.0,4689561.214321126,19,T
1675727555.472926,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235236.0,4689561.214321126,19,T
1675727556.4736557,$GPGGA,42.33932333333334,-71.08690666666666,29.7,328085.0086456256,2.3,235237.0,4689561.214321126,19,T
